,angle,distance,homogeneity
7,0.7853981633974483,3,[0.95921847]
8,0.7853981633974483,4,[0.94648179]
9,0.7853981633974483,5,[0.93467762]
10,1.5707963267948966,1,[0.9805926]
11,1.5707963267948966,2,[0.97042575]
12,1.5707963267948966,3,[0.96323998]
13,1.5707963267948966,4,[0.9574882]
14,1.5707963267948966,5,[0.95164923]
15,4.71238898038469,1,[0.9805926]
16,4.71238898038469,2,[0.97042575]
17,4.71238898038469,3,[0.96323998]
18,4.71238898038469,4,[0.9574882]
19,4.71238898038469,5,[0.95164923]
0,0.0,1,[0.95460184]
1,0.0,2,[0.94380673]
2,0.0,3,[0.94103889]
3,0.0,4,[0.93895725]
4,0.0,5,[0.93657498]
5,0.7853981633974483,1,[0.95384249]
6,0.7853981633974483,2,[0.95384249]
7,0.7853981633974483,3,[0.9334247]
8,0.7853981633974483,4,[0.92067676]
9,0.7853981633974483,5,[0.90938455]
10,1.5707963267948966,1,[0.96398364]
11,1.5707963267948966,2,[0.94194793]
12,1.5707963267948966,3,[0.93047209]
13,1.5707963267948966,4,[0.922018]
14,1.5707963267948966,5,[0.91408062]
15,4.71238898038469,1,[0.96398364]
16,4.71238898038469,2,[0.94194793]
17,4.71238898038469,3,[0.93047209]
18,4.71238898038469,4,[0.922018]
19,4.71238898038469,5,[0.91408062]
0,0.0,1,[0.56260873]
1,0.0,2,[0.44209166]
2,0.0,3,[0.41112369]
3,0.0,4,[0.3937002]
4,0.0,5,[0.36073992]
5,0.7853981633974483,1,[0.51852843]
6,0.7853981633974483,2,[0.51852843]
7,0.7853981633974483,3,[0.4825169]
8,0.7853981633974483,4,[0.46329704]
9,0.7853981633974483,5,[0.43769282]
10,1.5707963267948966,1,[0.56981144]
11,1.5707963267948966,2,[0.47057845]
12,1.5707963267948966,3,[0.45053289]
13,1.5707963267948966,4,[0.44440361]
14,1.5707963267948966,5,[0.41741242]
15,4.71238898038469,1,[0.56981144]
16,4.71238898038469,2,[0.47057845]
17,4.71238898038469,3,[0.45053289]
18,4.71238898038469,4,[0.44440361]
19,4.71238898038469,5,[0.41741242]
0,0.0,1,[0.8168841]
1,0.0,2,[0.7631125]
2,0.0,3,[0.7571498]
3,0.0,4,[0.75534789]
4,0.0,5,[0.75156221]
5,0.7853981633974483,1,[0.85533606]
6,0.7853981633974483,2,[0.85533606]
7,0.7853981633974483,3,[0.79361268]
8,0.7853981633974483,4,[0.76927261]
9,0.7853981633974483,5,[0.75457876]
10,1.5707963267948966,1,[0.85251703]
11,1.5707963267948966,2,[0.78775963]
12,1.5707963267948966,3,[0.77099245]
13,1.5707963267948966,4,[0.76308615]
14,1.5707963267948966,5,[0.76166575]
15,4.71238898038469,1,[0.85251703]
16,4.71238898038469,2,[0.78775963]
17,4.71238898038469,3,[0.77099245]
18,4.71238898038469,4,[0.76308615]
19,4.71238898038469,5,[0.76166575]
0,0.0,1,[0.70623852]
1,0.0,2,[0.63727249]
2,0.0,3,[0.63040802]
3,0.0,4,[0.62790291]
4,0.0,5,[0.62545798]
5,0.7853981633974483,1,[0.70827474]
6,0.7853981633974483,2,[0.70827474]
7,0.7853981633974483,3,[0.64853743]
8,0.7853981633974483,4,[0.63499829]
9,0.7853981633974483,5,[0.62392706]
10,1.5707963267948966,1,[0.77677324]
11,1.5707963267948966,2,[0.68450605]
12,1.5707963267948966,3,[0.64903836]
13,1.5707963267948966,4,[0.63393874]
14,1.5707963267948966,5,[0.62597905]
15,4.71238898038469,1,[0.77677324]
16,4.71238898038469,2,[0.68450605]
17,4.71238898038469,3,[0.64903836]
18,4.71238898038469,4,[0.63393874]
19,4.71238898038469,5,[0.62597905]
0,0.0,1,[0.61638655]
1,0.0,2,[0.47589097]
2,0.0,3,[0.42145779]
3,0.0,4,[0.39006711]
4,0.0,5,[0.36381785]
5,0.7853981633974483,1,[0.4877027]
6,0.7853981633974483,2,[0.4877027]
7,0.7853981633974483,3,[0.3944009]
8,0.7853981633974483,4,[0.31823829]
9,0.7853981633974483,5,[0.2567743]
10,1.5707963267948966,1,[0.54553156]
11,1.5707963267948966,2,[0.42401049]
12,1.5707963267948966,3,[0.40463026]
13,1.5707963267948966,4,[0.35938844]
14,1.5707963267948966,5,[0.30896767]
15,4.71238898038469,1,[0.54553156]
16,4.71238898038469,2,[0.42401049]
17,4.71238898038469,3,[0.40463026]
18,4.71238898038469,4,[0.35938844]
19,4.71238898038469,5,[0.30896767]
0,0.0,1,[0.8044467]
1,0.0,2,[0.75880012]
2,0.0,3,[0.76004972]
3,0.0,4,[0.75643291]
4,0.0,5,[0.74844495]
5,0.7853981633974483,1,[0.84405044]
6,0.7853981633974483,2,[0.84405044]
7,0.7853981633974483,3,[0.78587175]
8,0.7853981633974483,4,[0.75881418]
9,0.7853981633974483,5,[0.74234184]
10,1.5707963267948966,1,[0.83131774]
11,1.5707963267948966,2,[0.77674765]
12,1.5707963267948966,3,[0.77281329]
13,1.5707963267948966,4,[0.76032722]
14,1.5707963267948966,5,[0.75598411]
15,4.71238898038469,1,[0.83131774]
16,4.71238898038469,2,[0.77674765]
17,4.71238898038469,3,[0.77281329]
18,4.71238898038469,4,[0.76032722]
19,4.71238898038469,5,[0.75598411]
0,0.0,1,[0.68551592]
1,0.0,2,[0.62607156]
2,0.0,3,[0.63347455]
3,0.0,4,[0.63298012]
4,0.0,5,[0.63322]
5,0.7853981633974483,1,[0.69747489]
6,0.7853981633974483,2,[0.69747489]
7,0.7853981633974483,3,[0.6481537]
8,0.7853981633974483,4,[0.63840158]
9,0.7853981633974483,5,[0.63045817]
10,1.5707963267948966,1,[0.75481498]
11,1.5707963267948966,2,[0.67073156]
12,1.5707963267948966,3,[0.65051969]
13,1.5707963267948966,4,[0.63792571]
14,1.5707963267948966,5,[0.63555263]
15,4.71238898038469,1,[0.75481498]
16,4.71238898038469,2,[0.67073156]
17,4.71238898038469,3,[0.65051969]
18,4.71238898038469,4,[0.63792571]
19,4.71238898038469,5,[0.63555263]
0,0.0,1,[0.34705883]
1,0.0,2,[0.27378016]
2,0.0,3,[0.25465507]
3,0.0,4,[0.26424914]
4,0.0,5,[0.26498484]
5,0.7853981633974483,1,[0.28805007]
6,0.7853981633974483,2,[0.28805007]
7,0.7853981633974483,3,[0.27224729]
8,0.7853981633974483,4,[0.25951715]
9,0.7853981633974483,5,[0.24763504]
10,1.5707963267948966,1,[0.31397688]
11,1.5707963267948966,2,[0.27881109]
12,1.5707963267948966,3,[0.26950065]
13,1.5707963267948966,4,[0.26851789]
14,1.5707963267948966,5,[0.25063678]
15,4.71238898038469,1,[0.31397688]
16,4.71238898038469,2,[0.27881109]
17,4.71238898038469,3,[0.26950065]
18,4.71238898038469,4,[0.26851789]
19,4.71238898038469,5,[0.25063678]
0,0.0,1,[0.65774281]
1,0.0,2,[0.60312273]
2,0.0,3,[0.60495724]
3,0.0,4,[0.61723437]
4,0.0,5,[0.62489026]
5,0.7853981633974483,1,[0.74358208]
6,0.7853981633974483,2,[0.74358208]
7,0.7853981633974483,3,[0.66981559]
8,0.7853981633974483,4,[0.64272033]
9,0.7853981633974483,5,[0.62315928]
10,1.5707963267948966,1,[0.69069742]
11,1.5707963267948966,2,[0.62648888]
12,1.5707963267948966,3,[0.62941687]
13,1.5707963267948966,4,[0.62908166]
14,1.5707963267948966,5,[0.62442126]
15,4.71238898038469,1,[0.69069742]
16,4.71238898038469,2,[0.62648888]
17,4.71238898038469,3,[0.62941687]
18,4.71238898038469,4,[0.62908166]
19,4.71238898038469,5,[0.62442126]
0,0.0,1,[0.52842401]
1,0.0,2,[0.48401191]
2,0.0,3,[0.49230131]
3,0.0,4,[0.51337056]
4,0.0,5,[0.50861952]
5,0.7853981633974483,1,[0.58907174]
6,0.7853981633974483,2,[0.58907174]
7,0.7853981633974483,3,[0.52439873]
8,0.7853981633974483,4,[0.52325422]
9,0.7853981633974483,5,[0.52296385]
10,1.5707963267948966,1,[0.62738501]
11,1.5707963267948966,2,[0.52484357]
12,1.5707963267948966,3,[0.51596317]
13,1.5707963267948966,4,[0.50989447]
14,1.5707963267948966,5,[0.50090961]
15,4.71238898038469,1,[0.62738501]
16,4.71238898038469,2,[0.52484357]
17,4.71238898038469,3,[0.51596317]
18,4.71238898038469,4,[0.50989447]
19,4.71238898038469,5,[0.50090961]
0,0.0,1,[0.35864156]
1,0.0,2,[0.25197834]
2,0.0,3,[0.23925476]
3,0.0,4,[0.25777779]
4,0.0,5,[0.232575]
5,0.7853981633974483,1,[0.26107235]
6,0.7853981633974483,2,[0.26107235]
7,0.7853981633974483,3,[0.22345467]
8,0.7853981633974483,4,[0.20486314]
9,0.7853981633974483,5,[0.12003843]
10,1.5707963267948966,1,[0.28385148]
11,1.5707963267948966,2,[0.26045096]
12,1.5707963267948966,3,[0.19816517]
13,1.5707963267948966,4,[0.23438436]
14,1.5707963267948966,5,[0.2058954]
15,4.71238898038469,1,[0.28385148]
16,4.71238898038469,2,[0.26045096]
17,4.71238898038469,3,[0.19816517]
18,4.71238898038469,4,[0.23438436]
19,4.71238898038469,5,[0.2058954]
0,0.0,1,[0.71785966]
1,0.0,2,[0.69598864]
2,0.0,3,[0.70161305]
3,0.0,4,[0.70542451]
4,0.0,5,[0.69827972]
5,0.7853981633974483,1,[0.76246235]
6,0.7853981633974483,2,[0.76246235]
7,0.7853981633974483,3,[0.71198867]
8,0.7853981633974483,4,[0.70116499]
9,0.7853981633974483,5,[0.6909925]
10,1.5707963267948966,1,[0.77241962]
11,1.5707963267948966,2,[0.72370718]
12,1.5707963267948966,3,[0.71674289]
13,1.5707963267948966,4,[0.70817405]
14,1.5707963267948966,5,[0.70246101]
15,4.71238898038469,1,[0.77241962]
16,4.71238898038469,2,[0.72370718]
17,4.71238898038469,3,[0.71674289]
18,4.71238898038469,4,[0.70817405]
19,4.71238898038469,5,[0.70246101]
0,0.0,1,[0.48825387]
1,0.0,2,[0.47689941]
2,0.0,3,[0.49694423]
3,0.0,4,[0.50013071]
4,0.0,5,[0.50520018]
5,0.7853981633974483,1,[0.53145031]
6,0.7853981633974483,2,[0.53145031]
7,0.7853981633974483,3,[0.51109947]
8,0.7853981633974483,4,[0.51295603]
9,0.7853981633974483,5,[0.50567008]
10,1.5707963267948966,1,[0.6483543]
11,1.5707963267948966,2,[0.54534161]
12,1.5707963267948966,3,[0.52224948]
13,1.5707963267948966,4,[0.51330955]
14,1.5707963267948966,5,[0.50960944]
15,4.71238898038469,1,[0.6483543]
16,4.71238898038469,2,[0.54534161]
17,4.71238898038469,3,[0.52224948]
18,4.71238898038469,4,[0.51330955]
19,4.71238898038469,5,[0.50960944]
0,0.0,1,[0.67047152]
1,0.0,2,[0.56330322]
2,0.0,3,[0.51671985]
3,0.0,4,[0.48807808]
4,0.0,5,[0.47109251]
5,0.7853981633974483,1,[0.57590824]
6,0.7853981633974483,2,[0.57590824]
7,0.7853981633974483,3,[0.50737235]
8,0.7853981633974483,4,[0.47795346]
9,0.7853981633974483,5,[0.47287101]
10,1.5707963267948966,1,[0.59274166]
11,1.5707963267948966,2,[0.48789589]
12,1.5707963267948966,3,[0.48334047]
13,1.5707963267948966,4,[0.47819514]
14,1.5707963267948966,5,[0.50459956]
15,4.71238898038469,1,[0.59274166]
16,4.71238898038469,2,[0.48789589]
17,4.71238898038469,3,[0.48334047]
18,4.71238898038469,4,[0.47819514]
19,4.71238898038469,5,[0.50459956]
0,0.0,1,[0.9501788]
1,0.0,2,[0.92930189]
2,0.0,3,[0.92210593]
3,0.0,4,[0.91732972]
4,0.0,5,[0.91126317]
5,0.7853981633974483,1,[0.95659371]
6,0.7853981633974483,2,[0.95659371]
7,0.7853981633974483,3,[0.9323371]
8,0.7853981633974483,4,[0.91590896]
9,0.7853981633974483,5,[0.90362347]
10,1.5707963267948966,1,[0.95194466]
11,1.5707963267948966,2,[0.93077735]
12,1.5707963267948966,3,[0.92195934]
13,1.5707963267948966,4,[0.91694461]
14,1.5707963267948966,5,[0.91232906]
15,4.71238898038469,1,[0.95194466]
16,4.71238898038469,2,[0.93077735]
17,4.71238898038469,3,[0.92195934]
18,4.71238898038469,4,[0.91694461]
19,4.71238898038469,5,[0.91232906]
0,0.0,1,[0.89987466]
1,0.0,2,[0.86871676]
2,0.0,3,[0.8632044]
3,0.0,4,[0.85957285]
4,0.0,5,[0.85412254]
5,0.7853981633974483,1,[0.89469773]
6,0.7853981633974483,2,[0.89469773]
7,0.7853981633974483,3,[0.85285422]
8,0.7853981633974483,4,[0.83037122]
9,0.7853981633974483,5,[0.81762218]
10,1.5707963267948966,1,[0.90304783]
11,1.5707963267948966,2,[0.85479973]
12,1.5707963267948966,3,[0.83536499]
13,1.5707963267948966,4,[0.82439612]
14,1.5707963267948966,5,[0.81795639]
15,4.71238898038469,1,[0.90304783]
16,4.71238898038469,2,[0.85479973]
17,4.71238898038469,3,[0.83536499]
18,4.71238898038469,4,[0.82439612]
19,4.71238898038469,5,[0.81795639]
0,0.0,1,[0.71996606]
1,0.0,2,[0.5848838]
2,0.0,3,[0.51245139]
3,0.0,4,[0.45798211]
4,0.0,5,[0.4255137]
5,0.7853981633974483,1,[0.62277129]
6,0.7853981633974483,2,[0.62277129]
7,0.7853981633974483,3,[0.50178055]
8,0.7853981633974483,4,[0.4901678]
9,0.7853981633974483,5,[0.48969954]
10,1.5707963267948966,1,[0.65285647]
11,1.5707963267948966,2,[0.50861156]
12,1.5707963267948966,3,[0.46582779]
13,1.5707963267948966,4,[0.46620336]
14,1.5707963267948966,5,[0.43659409]
15,4.71238898038469,1,[0.65285647]
16,4.71238898038469,2,[0.50861156]
17,4.71238898038469,3,[0.46582779]
18,4.71238898038469,4,[0.46620336]
19,4.71238898038469,5,[0.43659409]
0,0.0,1,[0.95650264]
1,0.0,2,[0.92927038]
2,0.0,3,[0.9170173]
3,0.0,4,[0.91057517]
4,0.0,5,[0.90478949]
5,0.7853981633974483,1,[0.95564942]
6,0.7853981633974483,2,[0.95564942]
7,0.7853981633974483,3,[0.92886414]
8,0.7853981633974483,4,[0.91193863]
9,0.7853981633974483,5,[0.89766615]
10,1.5707963267948966,1,[0.96136489]
11,1.5707963267948966,2,[0.93504293]
12,1.5707963267948966,3,[0.92036122]
13,1.5707963267948966,4,[0.91309434]
14,1.5707963267948966,5,[0.90840578]
15,4.71238898038469,1,[0.96136489]
16,4.71238898038469,2,[0.93504293]
17,4.71238898038469,3,[0.92036122]
18,4.71238898038469,4,[0.91309434]
19,4.71238898038469,5,[0.90840578]
0,0.0,1,[0.86777747]
1,0.0,2,[0.79474389]
2,0.0,3,[0.77616989]
3,0.0,4,[0.77627375]
4,0.0,5,[0.77874538]
5,0.7853981633974483,1,[0.85565013]
6,0.7853981633974483,2,[0.85565013]
7,0.7853981633974483,3,[0.79586777]
8,0.7853981633974483,4,[0.77741573]
9,0.7853981633974483,5,[0.763452]
10,1.5707963267948966,1,[0.88885058]
11,1.5707963267948966,2,[0.82331143]
12,1.5707963267948966,3,[0.78782922]
13,1.5707963267948966,4,[0.77123596]
14,1.5707963267948966,5,[0.76032386]
15,4.71238898038469,1,[0.88885058]
16,4.71238898038469,2,[0.82331143]
17,4.71238898038469,3,[0.78782922]
18,4.71238898038469,4,[0.77123596]
19,4.71238898038469,5,[0.76032386]
0,0.0,1,[0.52237379]
1,0.0,2,[0.41786936]
2,0.0,3,[0.39204961]
3,0.0,4,[0.36973453]
4,0.0,5,[0.3448329]
5,0.7853981633974483,1,[0.48545024]
6,0.7853981633974483,2,[0.48545024]
7,0.7853981633974483,3,[0.43411852]
8,0.7853981633974483,4,[0.41488082]
9,0.7853981633974483,5,[0.39591005]
10,1.5707963267948966,1,[0.49989056]
11,1.5707963267948966,2,[0.39708019]
12,1.5707963267948966,3,[0.37282149]
13,1.5707963267948966,4,[0.34282446]
14,1.5707963267948966,5,[0.31248665]
15,4.71238898038469,1,[0.49989056]
16,4.71238898038469,2,[0.39708019]
17,4.71238898038469,3,[0.37282149]
18,4.71238898038469,4,[0.34282446]
19,4.71238898038469,5,[0.31248665]
0,0.0,1,[0.76991393]
1,0.0,2,[0.71097731]
2,0.0,3,[0.70686417]
3,0.0,4,[0.70379222]
4,0.0,5,[0.70355717]
5,0.7853981633974483,1,[0.82875998]
6,0.7853981633974483,2,[0.82875998]
7,0.7853981633974483,3,[0.75902655]
8,0.7853981633974483,4,[0.72954089]
9,0.7853981633974483,5,[0.71270141]
10,1.5707963267948966,1,[0.80511413]
11,1.5707963267948966,2,[0.73838882]
12,1.5707963267948966,3,[0.72516066]
13,1.5707963267948966,4,[0.71817688]
14,1.5707963267948966,5,[0.70963527]
15,4.71238898038469,1,[0.80511413]
16,4.71238898038469,2,[0.73838882]
17,4.71238898038469,3,[0.72516066]
18,4.71238898038469,4,[0.71817688]
19,4.71238898038469,5,[0.70963527]
0,0.0,1,[0.70080407]
1,0.0,2,[0.63635818]
2,0.0,3,[0.6382247]
3,0.0,4,[0.64910338]
4,0.0,5,[0.6581276]
5,0.7853981633974483,1,[0.73423184]
6,0.7853981633974483,2,[0.73423184]
7,0.7853981633974483,3,[0.6821394]
8,0.7853981633974483,4,[0.67205868]
9,0.7853981633974483,5,[0.66753817]
10,1.5707963267948966,1,[0.78882913]
11,1.5707963267948966,2,[0.70197006]
12,1.5707963267948966,3,[0.67716544]
13,1.5707963267948966,4,[0.66776376]
14,1.5707963267948966,5,[0.6634894]
15,4.71238898038469,1,[0.78882913]
16,4.71238898038469,2,[0.70197006]
17,4.71238898038469,3,[0.67716544]
18,4.71238898038469,4,[0.66776376]
19,4.71238898038469,5,[0.6634894]
0,0.0,1,[0.66785633]
1,0.0,2,[0.51684864]
2,0.0,3,[0.41307273]
3,0.0,4,[0.35455474]
4,0.0,5,[0.28303343]
5,0.7853981633974483,1,[0.66989247]
6,0.7853981633974483,2,[0.66989247]
7,0.7853981633974483,3,[0.59660526]
8,0.7853981633974483,4,[0.53921686]
9,0.7853981633974483,5,[0.49021991]
10,1.5707963267948966,1,[0.73616625]
11,1.5707963267948966,2,[0.62819117]
12,1.5707963267948966,3,[0.57927674]
13,1.5707963267948966,4,[0.53803419]
14,1.5707963267948966,5,[0.50186853]
15,4.71238898038469,1,[0.73616625]
16,4.71238898038469,2,[0.62819117]
17,4.71238898038469,3,[0.57927674]
18,4.71238898038469,4,[0.53803419]
19,4.71238898038469,5,[0.50186853]
0,0.0,1,[0.95032745]
1,0.0,2,[0.9301977]
2,0.0,3,[0.92551757]
3,0.0,4,[0.91831281]
4,0.0,5,[0.91258837]
5,0.7853981633974483,1,[0.94925868]
6,0.7853981633974483,2,[0.94925868]
7,0.7853981633974483,3,[0.92614241]
8,0.7853981633974483,4,[0.91238678]
9,0.7853981633974483,5,[0.89949104]
10,1.5707963267948966,1,[0.95955373]
11,1.5707963267948966,2,[0.93909199]
12,1.5707963267948966,3,[0.92996795]
13,1.5707963267948966,4,[0.92232615]
14,1.5707963267948966,5,[0.91502549]
15,4.71238898038469,1,[0.95955373]
16,4.71238898038469,2,[0.93909199]
17,4.71238898038469,3,[0.92996795]
18,4.71238898038469,4,[0.92232615]
19,4.71238898038469,5,[0.91502549]
0,0.0,1,[0.8620081]
1,0.0,2,[0.81597742]
2,0.0,3,[0.81757862]
3,0.0,4,[0.81603062]
4,0.0,5,[0.8177575]
5,0.7853981633974483,1,[0.86428573]
6,0.7853981633974483,2,[0.86428573]
7,0.7853981633974483,3,[0.8200193]
8,0.7853981633974483,4,[0.80633914]
9,0.7853981633974483,5,[0.79157966]
10,1.5707963267948966,1,[0.9023873]
11,1.5707963267948966,2,[0.84723744]
12,1.5707963267948966,3,[0.82264526]
13,1.5707963267948966,4,[0.80966783]
14,1.5707963267948966,5,[0.7990585]
15,4.71238898038469,1,[0.9023873]
16,4.71238898038469,2,[0.84723744]
17,4.71238898038469,3,[0.82264526]
18,4.71238898038469,4,[0.80966783]
19,4.71238898038469,5,[0.7990585]
0,0.0,1,[0.68806818]
1,0.0,2,[0.56226568]
2,0.0,3,[0.50515826]
3,0.0,4,[0.46048471]
4,0.0,5,[0.4291329]
5,0.7853981633974483,1,[0.57063348]
6,0.7853981633974483,2,[0.57063348]
7,0.7853981633974483,3,[0.4652631]
8,0.7853981633974483,4,[0.38097742]
9,0.7853981633974483,5,[0.31258335]
10,1.5707963267948966,1,[0.65275362]
11,1.5707963267948966,2,[0.51503611]
12,1.5707963267948966,3,[0.4405688]
13,1.5707963267948966,4,[0.38079792]
14,1.5707963267948966,5,[0.32627657]
15,4.71238898038469,1,[0.65275362]
16,4.71238898038469,2,[0.51503611]
17,4.71238898038469,3,[0.4405688]
18,4.71238898038469,4,[0.38079792]
19,4.71238898038469,5,[0.32627657]
0,0.0,1,[0.96604372]
1,0.0,2,[0.94950479]
2,0.0,3,[0.94166374]
3,0.0,4,[0.93597696]
4,0.0,5,[0.93053435]
5,0.7853981633974483,1,[0.96881476]
6,0.7853981633974483,2,[0.96881476]
7,0.7853981633974483,3,[0.94641132]
8,0.7853981633974483,4,[0.93018489]
9,0.7853981633974483,5,[0.91774528]
10,1.5707963267948966,1,[0.96357078]
11,1.5707963267948966,2,[0.94801669]
12,1.5707963267948966,3,[0.94155749]
13,1.5707963267948966,4,[0.93646839]
14,1.5707963267948966,5,[0.93280823]
15,4.71238898038469,1,[0.96357078]
16,4.71238898038469,2,[0.94801669]
17,4.71238898038469,3,[0.94155749]
18,4.71238898038469,4,[0.93646839]
19,4.71238898038469,5,[0.93280823]
0,0.0,1,[0.8899196]
1,0.0,2,[0.85427105]
2,0.0,3,[0.84667095]
3,0.0,4,[0.8442927]
4,0.0,5,[0.83997282]
5,0.7853981633974483,1,[0.88753507]
6,0.7853981633974483,2,[0.88753507]
7,0.7853981633974483,3,[0.84315108]
8,0.7853981633974483,4,[0.81874175]
9,0.7853981633974483,5,[0.80193102]
10,1.5707963267948966,1,[0.8899327]
11,1.5707963267948966,2,[0.84139758]
12,1.5707963267948966,3,[0.81996556]
13,1.5707963267948966,4,[0.80831377]
14,1.5707963267948966,5,[0.79986487]
15,4.71238898038469,1,[0.8899327]
16,4.71238898038469,2,[0.84139758]
17,4.71238898038469,3,[0.81996556]
18,4.71238898038469,4,[0.80831377]
19,4.71238898038469,5,[0.79986487]
0,0.0,1,[0.64142857]
1,0.0,2,[0.45925986]
2,0.0,3,[0.35496914]
3,0.0,4,[0.26882064]
4,0.0,5,[0.22025288]
5,0.7853981633974483,1,[0.57159041]
6,0.7853981633974483,2,[0.57159041]
7,0.7853981633974483,3,[0.39691907]
8,0.7853981633974483,4,[0.26541298]
9,0.7853981633974483,5,[0.20540413]
10,1.5707963267948966,1,[0.74212963]
11,1.5707963267948966,2,[0.61426101]
12,1.5707963267948966,3,[0.53882662]
13,1.5707963267948966,4,[0.47563332]
14,1.5707963267948966,5,[0.43082087]
15,4.71238898038469,1,[0.74212963]
16,4.71238898038469,2,[0.61426101]
17,4.71238898038469,3,[0.53882662]
18,4.71238898038469,4,[0.47563332]
19,4.71238898038469,5,[0.43082087]
0,0.0,1,[0.96702182]
1,0.0,2,[0.95119749]
2,0.0,3,[0.94378248]
3,0.0,4,[0.93712363]
4,0.0,5,[0.93177926]
5,0.7853981633974483,1,[0.97005476]
6,0.7853981633974483,2,[0.97005476]
7,0.7853981633974483,3,[0.94993865]
8,0.7853981633974483,4,[0.93391609]
9,0.7853981633974483,5,[0.91989798]
10,1.5707963267948966,1,[0.97059588]
11,1.5707963267948966,2,[0.9544837]
12,1.5707963267948966,3,[0.94579498]
13,1.5707963267948966,4,[0.93913346]
14,1.5707963267948966,5,[0.93357677]
15,4.71238898038469,1,[0.97059588]
16,4.71238898038469,2,[0.9544837]
17,4.71238898038469,3,[0.94579498]
18,4.71238898038469,4,[0.93913346]
19,4.71238898038469,5,[0.93357677]
0,0.0,1,[0.92386366]
1,0.0,2,[0.90029806]
2,0.0,3,[0.8953949]
3,0.0,4,[0.89299153]
4,0.0,5,[0.89189614]
5,0.7853981633974483,1,[0.9280858]
6,0.7853981633974483,2,[0.9280858]
7,0.7853981633974483,3,[0.89770548]
8,0.7853981633974483,4,[0.88188374]
9,0.7853981633974483,5,[0.86853266]
10,1.5707963267948966,1,[0.94237518]
11,1.5707963267948966,2,[0.90911934]
12,1.5707963267948966,3,[0.89141954]
13,1.5707963267948966,4,[0.88028341]
14,1.5707963267948966,5,[0.87155824]
15,4.71238898038469,1,[0.94237518]
16,4.71238898038469,2,[0.90911934]
17,4.71238898038469,3,[0.89141954]
18,4.71238898038469,4,[0.88028341]
19,4.71238898038469,5,[0.87155824]
0,0.0,1,[0.42114809]
1,0.0,2,[0.3104343]
2,0.0,3,[0.27947497]
3,0.0,4,[0.2455071]
4,0.0,5,[0.22291575]
5,0.7853981633974483,1,[0.41593925]
6,0.7853981633974483,2,[0.41593925]
7,0.7853981633974483,3,[0.35302376]
8,0.7853981633974483,4,[0.3346627]
9,0.7853981633974483,5,[0.31171096]
10,1.5707963267948966,1,[0.46913304]
11,1.5707963267948966,2,[0.37716496]
12,1.5707963267948966,3,[0.34233463]
13,1.5707963267948966,4,[0.31830848]
14,1.5707963267948966,5,[0.30733544]
15,4.71238898038469,1,[0.46913304]
16,4.71238898038469,2,[0.37716496]
17,4.71238898038469,3,[0.34233463]
18,4.71238898038469,4,[0.31830848]
19,4.71238898038469,5,[0.30733544]
0,0.0,1,[0.70963447]
1,0.0,2,[0.65226444]
2,0.0,3,[0.65637171]
3,0.0,4,[0.65717054]
4,0.0,5,[0.65610556]
5,0.7853981633974483,1,[0.78900543]
6,0.7853981633974483,2,[0.78900543]
7,0.7853981633974483,3,[0.70971404]
8,0.7853981633974483,4,[0.68174315]
9,0.7853981633974483,5,[0.66884222]
10,1.5707963267948966,1,[0.74819656]
11,1.5707963267948966,2,[0.6782996]
12,1.5707963267948966,3,[0.66827652]
13,1.5707963267948966,4,[0.6626455]
14,1.5707963267948966,5,[0.66188628]
15,4.71238898038469,1,[0.74819656]
16,4.71238898038469,2,[0.6782996]
17,4.71238898038469,3,[0.66827652]
18,4.71238898038469,4,[0.6626455]
19,4.71238898038469,5,[0.66188628]
0,0.0,1,[0.62116094]
1,0.0,2,[0.54815763]
2,0.0,3,[0.54847245]
3,0.0,4,[0.55286249]
4,0.0,5,[0.55461965]
5,0.7853981633974483,1,[0.65828825]
6,0.7853981633974483,2,[0.65828825]
7,0.7853981633974483,3,[0.58768361]
8,0.7853981633974483,4,[0.57119153]
9,0.7853981633974483,5,[0.55639999]
10,1.5707963267948966,1,[0.67607896]
11,1.5707963267948966,2,[0.56650687]
12,1.5707963267948966,3,[0.54385813]
13,1.5707963267948966,4,[0.53703436]
14,1.5707963267948966,5,[0.53593463]
15,4.71238898038469,1,[0.67607896]
16,4.71238898038469,2,[0.56650687]
17,4.71238898038469,3,[0.54385813]
18,4.71238898038469,4,[0.53703436]
19,4.71238898038469,5,[0.53593463]
0,0.0,1,[0.66134146]
1,0.0,2,[0.54413292]
2,0.0,3,[0.52339119]
3,0.0,4,[0.50530408]
4,0.0,5,[0.48657849]
5,0.7853981633974483,1,[0.57069395]
6,0.7853981633974483,2,[0.57069395]
7,0.7853981633974483,3,[0.47735043]
8,0.7853981633974483,4,[0.47568896]
9,0.7853981633974483,5,[0.46070229]
10,1.5707963267948966,1,[0.55086982]
11,1.5707963267948966,2,[0.46425846]
12,1.5707963267948966,3,[0.41672585]
13,1.5707963267948966,4,[0.36385546]
14,1.5707963267948966,5,[0.32389343]
15,4.71238898038469,1,[0.55086982]
16,4.71238898038469,2,[0.46425846]
17,4.71238898038469,3,[0.41672585]
18,4.71238898038469,4,[0.36385546]
19,4.71238898038469,5,[0.32389343]
0,0.0,1,[0.93880454]
1,0.0,2,[0.91659308]
2,0.0,3,[0.91271998]
3,0.0,4,[0.90980248]
