,angle,distance,energy
19,4.71238898038469,5,[0.05644698]
0,0.0,1,[0.25372229]
1,0.0,2,[0.21098634]
2,0.0,3,[0.19677179]
3,0.0,4,[0.19119909]
4,0.0,5,[0.18781224]
5,0.7853981633974483,1,[0.19949783]
6,0.7853981633974483,2,[0.19949783]
7,0.7853981633974483,3,[0.18379888]
8,0.7853981633974483,4,[0.19944178]
9,0.7853981633974483,5,[0.19705638]
10,1.5707963267948966,1,[0.20254947]
11,1.5707963267948966,2,[0.190755]
12,1.5707963267948966,3,[0.18654842]
13,1.5707963267948966,4,[0.18781206]
14,1.5707963267948966,5,[0.19436506]
15,4.71238898038469,1,[0.20254947]
16,4.71238898038469,2,[0.190755]
17,4.71238898038469,3,[0.18654842]
18,4.71238898038469,4,[0.18781206]
19,4.71238898038469,5,[0.19436506]
0,0.0,1,[0.71211771]
1,0.0,2,[0.70684247]
2,0.0,3,[0.7042394]
3,0.0,4,[0.70106604]
4,0.0,5,[0.69810441]
5,0.7853981633974483,1,[0.7126025]
6,0.7853981633974483,2,[0.7126025]
7,0.7853981633974483,3,[0.70352696]
8,0.7853981633974483,4,[0.69626512]
9,0.7853981633974483,5,[0.68988158]
10,1.5707963267948966,1,[0.71333308]
11,1.5707963267948966,2,[0.70732486]
12,1.5707963267948966,3,[0.70442234]
13,1.5707963267948966,4,[0.70117778]
14,1.5707963267948966,5,[0.698002]
15,4.71238898038469,1,[0.71333308]
16,4.71238898038469,2,[0.70732486]
17,4.71238898038469,3,[0.70442234]
18,4.71238898038469,4,[0.70117778]
19,4.71238898038469,5,[0.698002]
0,0.0,1,[0.62559836]
1,0.0,2,[0.60916868]
2,0.0,3,[0.60699834]
3,0.0,4,[0.60595754]
4,0.0,5,[0.60437534]
5,0.7853981633974483,1,[0.63526759]
6,0.7853981633974483,2,[0.63526759]
7,0.7853981633974483,3,[0.61222051]
8,0.7853981633974483,4,[0.60255165]
9,0.7853981633974483,5,[0.5982027]
10,1.5707963267948966,1,[0.63953624]
11,1.5707963267948966,2,[0.60907949]
12,1.5707963267948966,3,[0.60091232]
13,1.5707963267948966,4,[0.5973097]
14,1.5707963267948966,5,[0.59564707]
15,4.71238898038469,1,[0.63953624]
16,4.71238898038469,2,[0.60907949]
17,4.71238898038469,3,[0.60091232]
18,4.71238898038469,4,[0.5973097]
19,4.71238898038469,5,[0.59564707]
0,0.0,1,[0.24490537]
1,0.0,2,[0.20505902]
2,0.0,3,[0.19313484]
3,0.0,4,[0.1885001]
4,0.0,5,[0.18592409]
5,0.7853981633974483,1,[0.20562941]
6,0.7853981633974483,2,[0.20562941]
7,0.7853981633974483,3,[0.19016269]
8,0.7853981633974483,4,[0.18786946]
9,0.7853981633974483,5,[0.18873606]
10,1.5707963267948966,1,[0.2058317]
11,1.5707963267948966,2,[0.18569915]
12,1.5707963267948966,3,[0.18626077]
13,1.5707963267948966,4,[0.18446724]
14,1.5707963267948966,5,[0.1853669]
15,4.71238898038469,1,[0.2058317]
16,4.71238898038469,2,[0.18569915]
17,4.71238898038469,3,[0.18626077]
18,4.71238898038469,4,[0.18446724]
19,4.71238898038469,5,[0.1853669]
0,0.0,1,[0.69993021]
1,0.0,2,[0.69468873]
2,0.0,3,[0.69179224]
3,0.0,4,[0.68887647]
4,0.0,5,[0.68581489]
5,0.7853981633974483,1,[0.70013091]
6,0.7853981633974483,2,[0.70013091]
7,0.7853981633974483,3,[0.69024857]
8,0.7853981633974483,4,[0.68367831]
9,0.7853981633974483,5,[0.67755312]
10,1.5707963267948966,1,[0.69939089]
11,1.5707963267948966,2,[0.69466956]
12,1.5707963267948966,3,[0.69161545]
13,1.5707963267948966,4,[0.68865319]
14,1.5707963267948966,5,[0.68598581]
15,4.71238898038469,1,[0.69939089]
16,4.71238898038469,2,[0.69466956]
17,4.71238898038469,3,[0.69161545]
18,4.71238898038469,4,[0.68865319]
19,4.71238898038469,5,[0.68598581]
0,0.0,1,[0.47477153]
1,0.0,2,[0.4531045]
2,0.0,3,[0.45075203]
3,0.0,4,[0.44722283]
4,0.0,5,[0.44371422]
5,0.7853981633974483,1,[0.495365]
6,0.7853981633974483,2,[0.495365]
7,0.7853981633974483,3,[0.46014718]
8,0.7853981633974483,4,[0.44910292]
9,0.7853981633974483,5,[0.44252947]
10,1.5707963267948966,1,[0.49108484]
11,1.5707963267948966,2,[0.45355963]
12,1.5707963267948966,3,[0.44605344]
13,1.5707963267948966,4,[0.44177913]
14,1.5707963267948966,5,[0.43919054]
15,4.71238898038469,1,[0.49108484]
16,4.71238898038469,2,[0.45355963]
17,4.71238898038469,3,[0.44605344]
18,4.71238898038469,4,[0.44177913]
19,4.71238898038469,5,[0.43919054]
0,0.0,1,[0.13090954]
1,0.0,2,[0.12012363]
2,0.0,3,[0.11951562]
3,0.0,4,[0.1192796]
4,0.0,5,[0.11801136]
5,0.7853981633974483,1,[0.12299151]
6,0.7853981633974483,2,[0.12299151]
7,0.7853981633974483,3,[0.11969526]
8,0.7853981633974483,4,[0.11846664]
9,0.7853981633974483,5,[0.11767984]
10,1.5707963267948966,1,[0.12557628]
11,1.5707963267948966,2,[0.1208177]
12,1.5707963267948966,3,[0.12000899]
13,1.5707963267948966,4,[0.12056463]
14,1.5707963267948966,5,[0.11936595]
15,4.71238898038469,1,[0.12557628]
16,4.71238898038469,2,[0.1208177]
17,4.71238898038469,3,[0.12000899]
18,4.71238898038469,4,[0.12056463]
19,4.71238898038469,5,[0.11936595]
0,0.0,1,[0.12788108]
1,0.0,2,[0.11886481]
2,0.0,3,[0.11497077]
3,0.0,4,[0.11200304]
4,0.0,5,[0.10926134]
5,0.7853981633974483,1,[0.12050613]
6,0.7853981633974483,2,[0.12050613]
7,0.7853981633974483,3,[0.10839469]
8,0.7853981633974483,4,[0.10229252]
9,0.7853981633974483,5,[0.09719992]
10,1.5707963267948966,1,[0.12361697]
11,1.5707963267948966,2,[0.11388095]
12,1.5707963267948966,3,[0.10870643]
13,1.5707963267948966,4,[0.10505639]
14,1.5707963267948966,5,[0.10211959]
15,4.71238898038469,1,[0.12361697]
16,4.71238898038469,2,[0.11388095]
17,4.71238898038469,3,[0.10870643]
18,4.71238898038469,4,[0.10505639]
19,4.71238898038469,5,[0.10211959]
0,0.0,1,[0.0946051]
1,0.0,2,[0.08690593]
2,0.0,3,[0.0853705]
3,0.0,4,[0.08447822]
4,0.0,5,[0.0837658]
5,0.7853981633974483,1,[0.08951574]
6,0.7853981633974483,2,[0.08951574]
7,0.7853981633974483,3,[0.08179568]
8,0.7853981633974483,4,[0.07859712]
9,0.7853981633974483,5,[0.07520751]
10,1.5707963267948966,1,[0.09555577]
11,1.5707963267948966,2,[0.0841085]
12,1.5707963267948966,3,[0.0802916]
13,1.5707963267948966,4,[0.07766307]
14,1.5707963267948966,5,[0.07522817]
15,4.71238898038469,1,[0.09555577]
16,4.71238898038469,2,[0.0841085]
17,4.71238898038469,3,[0.0802916]
18,4.71238898038469,4,[0.07766307]
19,4.71238898038469,5,[0.07522817]
0,0.0,1,[0.11572151]
1,0.0,2,[0.10721351]
2,0.0,3,[0.10436846]
3,0.0,4,[0.10554881]
4,0.0,5,[0.10745596]
5,0.7853981633974483,1,[0.10904765]
6,0.7853981633974483,2,[0.10904765]
7,0.7853981633974483,3,[0.10679347]
8,0.7853981633974483,4,[0.10659602]
9,0.7853981633974483,5,[0.10584672]
10,1.5707963267948966,1,[0.10821559]
11,1.5707963267948966,2,[0.10527633]
12,1.5707963267948966,3,[0.10980131]
13,1.5707963267948966,4,[0.1053514]
14,1.5707963267948966,5,[0.1082557]
15,4.71238898038469,1,[0.10821559]
16,4.71238898038469,2,[0.10527633]
17,4.71238898038469,3,[0.10980131]
18,4.71238898038469,4,[0.1053514]
19,4.71238898038469,5,[0.1082557]
0,0.0,1,[0.37744353]
1,0.0,2,[0.37314054]
2,0.0,3,[0.36963804]
3,0.0,4,[0.36623863]
4,0.0,5,[0.36295975]
5,0.7853981633974483,1,[0.3715803]
6,0.7853981633974483,2,[0.3715803]
7,0.7853981633974483,3,[0.36281111]
8,0.7853981633974483,4,[0.35419127]
9,0.7853981633974483,5,[0.34544204]
10,1.5707963267948966,1,[0.37483169]
11,1.5707963267948966,2,[0.36963315]
12,1.5707963267948966,3,[0.36451222]
13,1.5707963267948966,4,[0.35928931]
14,1.5707963267948966,5,[0.35401266]
15,4.71238898038469,1,[0.37483169]
16,4.71238898038469,2,[0.36963315]
17,4.71238898038469,3,[0.36451222]
18,4.71238898038469,4,[0.35928931]
19,4.71238898038469,5,[0.35401266]
0,0.0,1,[0.09399569]
1,0.0,2,[0.0870216]
2,0.0,3,[0.08548329]
3,0.0,4,[0.08461192]
4,0.0,5,[0.08379088]
5,0.7853981633974483,1,[0.08649806]
6,0.7853981633974483,2,[0.08649806]
7,0.7853981633974483,3,[0.0818631]
8,0.7853981633974483,4,[0.07875332]
9,0.7853981633974483,5,[0.07628114]
10,1.5707963267948966,1,[0.08761652]
11,1.5707963267948966,2,[0.08328805]
12,1.5707963267948966,3,[0.08092431]
13,1.5707963267948966,4,[0.07870207]
14,1.5707963267948966,5,[0.07668887]
15,4.71238898038469,1,[0.08761652]
16,4.71238898038469,2,[0.08328805]
17,4.71238898038469,3,[0.08092431]
18,4.71238898038469,4,[0.07870207]
19,4.71238898038469,5,[0.07668887]
0,0.0,1,[0.12413571]
1,0.0,2,[0.11470443]
2,0.0,3,[0.11190181]
3,0.0,4,[0.10991258]
4,0.0,5,[0.10919232]
5,0.7853981633974483,1,[0.11561062]
6,0.7853981633974483,2,[0.11561062]
7,0.7853981633974483,3,[0.116798]
8,0.7853981633974483,4,[0.1173401]
9,0.7853981633974483,5,[0.11749735]
10,1.5707963267948966,1,[0.11655352]
11,1.5707963267948966,2,[0.11333041]
12,1.5707963267948966,3,[0.11280635]
13,1.5707963267948966,4,[0.11331614]
14,1.5707963267948966,5,[0.11231434]
15,4.71238898038469,1,[0.11655352]
16,4.71238898038469,2,[0.11333041]
17,4.71238898038469,3,[0.11280635]
18,4.71238898038469,4,[0.11331614]
19,4.71238898038469,5,[0.11231434]
0,0.0,1,[0.3002089]
1,0.0,2,[0.29713723]
2,0.0,3,[0.29406237]
3,0.0,4,[0.29138753]
4,0.0,5,[0.28881535]
5,0.7853981633974483,1,[0.31151897]
6,0.7853981633974483,2,[0.31151897]
7,0.7853981633974483,3,[0.29358581]
8,0.7853981633974483,4,[0.28867413]
9,0.7853981633974483,5,[0.28570116]
10,1.5707963267948966,1,[0.30657396]
11,1.5707963267948966,2,[0.29475999]
12,1.5707963267948966,3,[0.29241969]
13,1.5707963267948966,4,[0.29086116]
14,1.5707963267948966,5,[0.28954691]
15,4.71238898038469,1,[0.30657396]
16,4.71238898038469,2,[0.29475999]
17,4.71238898038469,3,[0.29241969]
18,4.71238898038469,4,[0.29086116]
19,4.71238898038469,5,[0.28954691]
0,0.0,1,[0.22099858]
1,0.0,2,[0.22298965]
2,0.0,3,[0.21861284]
3,0.0,4,[0.21738008]
4,0.0,5,[0.21616366]
5,0.7853981633974483,1,[0.22345484]
6,0.7853981633974483,2,[0.22345484]
7,0.7853981633974483,3,[0.21796195]
8,0.7853981633974483,4,[0.21581445]
9,0.7853981633974483,5,[0.21345296]
10,1.5707963267948966,1,[0.23757675]
11,1.5707963267948966,2,[0.21989677]
12,1.5707963267948966,3,[0.21814161]
13,1.5707963267948966,4,[0.21708699]
14,1.5707963267948966,5,[0.21583273]
15,4.71238898038469,1,[0.23757675]
16,4.71238898038469,2,[0.21989677]
17,4.71238898038469,3,[0.21814161]
18,4.71238898038469,4,[0.21708699]
19,4.71238898038469,5,[0.21583273]
0,0.0,1,[0.11837545]
1,0.0,2,[0.11152574]
2,0.0,3,[0.11264692]
3,0.0,4,[0.11489873]
4,0.0,5,[0.11223521]
5,0.7853981633974483,1,[0.11629703]
6,0.7853981633974483,2,[0.11629703]
7,0.7853981633974483,3,[0.11316484]
8,0.7853981633974483,4,[0.1108273]
9,0.7853981633974483,5,[0.1156635]
10,1.5707963267948966,1,[0.12248477]
11,1.5707963267948966,2,[0.11690213]
12,1.5707963267948966,3,[0.11420546]
13,1.5707963267948966,4,[0.11241916]
14,1.5707963267948966,5,[0.11244735]
15,4.71238898038469,1,[0.12248477]
16,4.71238898038469,2,[0.11690213]
17,4.71238898038469,3,[0.11420546]
18,4.71238898038469,4,[0.11241916]
19,4.71238898038469,5,[0.11244735]
0,0.0,1,[0.44890607]
1,0.0,2,[0.44500732]
2,0.0,3,[0.44027439]
3,0.0,4,[0.43552136]
4,0.0,5,[0.43155905]
5,0.7853981633974483,1,[0.45249515]
6,0.7853981633974483,2,[0.45249515]
7,0.7853981633974483,3,[0.43629372]
8,0.7853981633974483,4,[0.42655274]
9,0.7853981633974483,5,[0.41729234]
10,1.5707963267948966,1,[0.45264492]
11,1.5707963267948966,2,[0.44374165]
12,1.5707963267948966,3,[0.43912711]
13,1.5707963267948966,4,[0.43455187]
14,1.5707963267948966,5,[0.4300498]
15,4.71238898038469,1,[0.45264492]
16,4.71238898038469,2,[0.44374165]
17,4.71238898038469,3,[0.43912711]
18,4.71238898038469,4,[0.43455187]
19,4.71238898038469,5,[0.4300498]
0,0.0,1,[0.3036775]
1,0.0,2,[0.3058407]
2,0.0,3,[0.30307608]
3,0.0,4,[0.30120703]
4,0.0,5,[0.30085459]
5,0.7853981633974483,1,[0.30949667]
6,0.7853981633974483,2,[0.30949667]
7,0.7853981633974483,3,[0.30198325]
8,0.7853981633974483,4,[0.30095544]
9,0.7853981633974483,5,[0.30024445]
10,1.5707963267948966,1,[0.32822726]
11,1.5707963267948966,2,[0.3040421]
12,1.5707963267948966,3,[0.30187443]
13,1.5707963267948966,4,[0.30168897]
14,1.5707963267948966,5,[0.3014836]
15,4.71238898038469,1,[0.32822726]
16,4.71238898038469,2,[0.3040421]
17,4.71238898038469,3,[0.30187443]
18,4.71238898038469,4,[0.30168897]
19,4.71238898038469,5,[0.3014836]
0,0.0,1,[0.21187662]
1,0.0,2,[0.19035672]
2,0.0,3,[0.18485637]
3,0.0,4,[0.18398862]
4,0.0,5,[0.1828059]
5,0.7853981633974483,1,[0.18885809]
6,0.7853981633974483,2,[0.18885809]
7,0.7853981633974483,3,[0.1823692]
8,0.7853981633974483,4,[0.18006859]
9,0.7853981633974483,5,[0.17520131]
10,1.5707963267948966,1,[0.20071856]
11,1.5707963267948966,2,[0.1857277]
12,1.5707963267948966,3,[0.18646049]
13,1.5707963267948966,4,[0.18155435]
14,1.5707963267948966,5,[0.17881937]
15,4.71238898038469,1,[0.20071856]
16,4.71238898038469,2,[0.1857277]
17,4.71238898038469,3,[0.18646049]
18,4.71238898038469,4,[0.18155435]
19,4.71238898038469,5,[0.17881937]
0,0.0,1,[0.69601789]
1,0.0,2,[0.69294366]
2,0.0,3,[0.68976984]
3,0.0,4,[0.68682023]
4,0.0,5,[0.68391795]
5,0.7853981633974483,1,[0.69452]
6,0.7853981633974483,2,[0.69452]
7,0.7853981633974483,3,[0.6873098]
8,0.7853981633974483,4,[0.68144832]
9,0.7853981633974483,5,[0.67541289]
10,1.5707963267948966,1,[0.69784335]
11,1.5707963267948966,2,[0.69294363]
12,1.5707963267948966,3,[0.69002509]
13,1.5707963267948966,4,[0.68702351]
14,1.5707963267948966,5,[0.68409125]
15,4.71238898038469,1,[0.69784335]
16,4.71238898038469,2,[0.69294363]
17,4.71238898038469,3,[0.69002509]
18,4.71238898038469,4,[0.68702351]
19,4.71238898038469,5,[0.68409125]
0,0.0,1,[0.38284593]
1,0.0,2,[0.37184923]
2,0.0,3,[0.36744945]
3,0.0,4,[0.36428377]
4,0.0,5,[0.36113854]
5,0.7853981633974483,1,[0.38221195]
6,0.7853981633974483,2,[0.38221195]
7,0.7853981633974483,3,[0.36274259]
8,0.7853981633974483,4,[0.35614171]
9,0.7853981633974483,5,[0.34938445]
10,1.5707963267948966,1,[0.41118578]
11,1.5707963267948966,2,[0.37605098]
12,1.5707963267948966,3,[0.36468352]
13,1.5707963267948966,4,[0.35770726]
14,1.5707963267948966,5,[0.35349038]
15,4.71238898038469,1,[0.41118578]
16,4.71238898038469,2,[0.37605098]
17,4.71238898038469,3,[0.36468352]
18,4.71238898038469,4,[0.35770726]
19,4.71238898038469,5,[0.35349038]
0,0.0,1,[0.2110461]
1,0.0,2,[0.17551699]
2,0.0,3,[0.16370221]
3,0.0,4,[0.15923862]
4,0.0,5,[0.15546058]
5,0.7853981633974483,1,[0.19155725]
6,0.7853981633974483,2,[0.19155725]
7,0.7853981633974483,3,[0.1721157]
8,0.7853981633974483,4,[0.16774365]
9,0.7853981633974483,5,[0.16887427]
10,1.5707963267948966,1,[0.21013856]
11,1.5707963267948966,2,[0.17702357]
12,1.5707963267948966,3,[0.1661973]
13,1.5707963267948966,4,[0.16360802]
14,1.5707963267948966,5,[0.15969921]
15,4.71238898038469,1,[0.21013856]
16,4.71238898038469,2,[0.17702357]
17,4.71238898038469,3,[0.1661973]
18,4.71238898038469,4,[0.16360802]
19,4.71238898038469,5,[0.15969921]
0,0.0,1,[0.69999331]
1,0.0,2,[0.69602386]
2,0.0,3,[0.69306411]
3,0.0,4,[0.69009158]
4,0.0,5,[0.68712718]
5,0.7853981633974483,1,[0.69897832]
6,0.7853981633974483,2,[0.69897832]
7,0.7853981633974483,3,[0.69055866]
8,0.7853981633974483,4,[0.68459194]
9,0.7853981633974483,5,[0.67873929]
10,1.5707963267948966,1,[0.70267041]
11,1.5707963267948966,2,[0.69674953]
12,1.5707963267948966,3,[0.69335684]
13,1.5707963267948966,4,[0.69021585]
14,1.5707963267948966,5,[0.68733096]
15,4.71238898038469,1,[0.70267041]
16,4.71238898038469,2,[0.69674953]
17,4.71238898038469,3,[0.69335684]
18,4.71238898038469,4,[0.69021585]
19,4.71238898038469,5,[0.68733096]
0,0.0,1,[0.46700176]
1,0.0,2,[0.45327068]
2,0.0,3,[0.45264527]
3,0.0,4,[0.44812635]
4,0.0,5,[0.44623308]
5,0.7853981633974483,1,[0.47126812]
6,0.7853981633974483,2,[0.47126812]
7,0.7853981633974483,3,[0.44752944]
8,0.7853981633974483,4,[0.44106207]
9,0.7853981633974483,5,[0.43734774]
10,1.5707963267948966,1,[0.50189268]
11,1.5707963267948966,2,[0.45779118]
12,1.5707963267948966,3,[0.44567089]
13,1.5707963267948966,4,[0.44096624]
14,1.5707963267948966,5,[0.43809677]
15,4.71238898038469,1,[0.50189268]
16,4.71238898038469,2,[0.45779118]
17,4.71238898038469,3,[0.44567089]
18,4.71238898038469,4,[0.44096624]
19,4.71238898038469,5,[0.43809677]
0,0.0,1,[0.2674433]
1,0.0,2,[0.22535036]
2,0.0,3,[0.21010969]
3,0.0,4,[0.20248129]
4,0.0,5,[0.19720425]
5,0.7853981633974483,1,[0.22915822]
6,0.7853981633974483,2,[0.22915822]
7,0.7853981633974483,3,[0.204557]
8,0.7853981633974483,4,[0.202904]
9,0.7853981633974483,5,[0.20306101]
10,1.5707963267948966,1,[0.2372705]
11,1.5707963267948966,2,[0.20585416]
12,1.5707963267948966,3,[0.19971614]
13,1.5707963267948966,4,[0.197667]
14,1.5707963267948966,5,[0.19632419]
15,4.71238898038469,1,[0.2372705]
16,4.71238898038469,2,[0.20585416]
17,4.71238898038469,3,[0.19971614]
18,4.71238898038469,4,[0.197667]
19,4.71238898038469,5,[0.19632419]
0,0.0,1,[0.7331813]
1,0.0,2,[0.72813003]
2,0.0,3,[0.72419015]
3,0.0,4,[0.72054156]
4,0.0,5,[0.71679934]
5,0.7853981633974483,1,[0.73060634]
6,0.7853981633974483,2,[0.73060634]
7,0.7853981633974483,3,[0.72206748]
8,0.7853981633974483,4,[0.7144181]
9,0.7853981633974483,5,[0.70739646]
10,1.5707963267948966,1,[0.73322597]
11,1.5707963267948966,2,[0.7282981]
12,1.5707963267948966,3,[0.72457576]
13,1.5707963267948966,4,[0.7206752]
14,1.5707963267948966,5,[0.71720013]
15,4.71238898038469,1,[0.73322597]
16,4.71238898038469,2,[0.7282981]
17,4.71238898038469,3,[0.72457576]
18,4.71238898038469,4,[0.7206752]
19,4.71238898038469,5,[0.71720013]
0,0.0,1,[0.66842662]
1,0.0,2,[0.65493865]
2,0.0,3,[0.64923598]
3,0.0,4,[0.64486442]
4,0.0,5,[0.64108432]
5,0.7853981633974483,1,[0.66563345]
6,0.7853981633974483,2,[0.66563345]
7,0.7853981633974483,3,[0.6477378]
8,0.7853981633974483,4,[0.63400098]
9,0.7853981633974483,5,[0.62528213]
10,1.5707963267948966,1,[0.67013581]
11,1.5707963267948966,2,[0.65139439]
12,1.5707963267948966,3,[0.64071526]
13,1.5707963267948966,4,[0.63281236]
14,1.5707963267948966,5,[0.62845799]
15,4.71238898038469,1,[0.67013581]
16,4.71238898038469,2,[0.65139439]
17,4.71238898038469,3,[0.64071526]
18,4.71238898038469,4,[0.63281236]
19,4.71238898038469,5,[0.62845799]
0,0.0,1,[0.21972668]
1,0.0,2,[0.18470915]
2,0.0,3,[0.17177484]
3,0.0,4,[0.16294029]
4,0.0,5,[0.15774034]
5,0.7853981633974483,1,[0.174426]
6,0.7853981633974483,2,[0.174426]
7,0.7853981633974483,3,[0.15719389]
8,0.7853981633974483,4,[0.15007026]
9,0.7853981633974483,5,[0.15094297]
10,1.5707963267948966,1,[0.1796679]
11,1.5707963267948966,2,[0.15539306]
12,1.5707963267948966,3,[0.14550717]
13,1.5707963267948966,4,[0.14575147]
14,1.5707963267948966,5,[0.14489416]
15,4.71238898038469,1,[0.1796679]
16,4.71238898038469,2,[0.15539306]
17,4.71238898038469,3,[0.14550717]
18,4.71238898038469,4,[0.14575147]
19,4.71238898038469,5,[0.14489416]
0,0.0,1,[0.69479101]
1,0.0,2,[0.68946066]
2,0.0,3,[0.68621128]
3,0.0,4,[0.68310697]
4,0.0,5,[0.6799582]
5,0.7853981633974483,1,[0.69233813]
6,0.7853981633974483,2,[0.69233813]
7,0.7853981633974483,3,[0.68348418]
8,0.7853981633974483,4,[0.67657955]
9,0.7853981633974483,5,[0.67029609]
10,1.5707963267948966,1,[0.69419829]
11,1.5707963267948966,2,[0.68864501]
12,1.5707963267948966,3,[0.68504606]
13,1.5707963267948966,4,[0.68178342]
14,1.5707963267948966,5,[0.67868578]
15,4.71238898038469,1,[0.69419829]
16,4.71238898038469,2,[0.68864501]
17,4.71238898038469,3,[0.68504606]
18,4.71238898038469,4,[0.68178342]
19,4.71238898038469,5,[0.67868578]
0,0.0,1,[0.46015979]
1,0.0,2,[0.43373701]
2,0.0,3,[0.43010711]
3,0.0,4,[0.42841603]
4,0.0,5,[0.42802907]
5,0.7853981633974483,1,[0.46409082]
6,0.7853981633974483,2,[0.46409082]
7,0.7853981633974483,3,[0.43356039]
8,0.7853981633974483,4,[0.41901619]
9,0.7853981633974483,5,[0.40888508]
10,1.5707963267948966,1,[0.47386427]
11,1.5707963267948966,2,[0.43310496]
12,1.5707963267948966,3,[0.42021695]
13,1.5707963267948966,4,[0.41294896]
14,1.5707963267948966,5,[0.40662601]
15,4.71238898038469,1,[0.47386427]
16,4.71238898038469,2,[0.43310496]
17,4.71238898038469,3,[0.42021695]
18,4.71238898038469,4,[0.41294896]
19,4.71238898038469,5,[0.40662601]
0,0.0,1,[0.33157725]
1,0.0,2,[0.29454845]
2,0.0,3,[0.26849936]
3,0.0,4,[0.25548986]
4,0.0,5,[0.24417672]
5,0.7853981633974483,1,[0.30625012]
6,0.7853981633974483,2,[0.30625012]
7,0.7853981633974483,3,[0.27100619]
8,0.7853981633974483,4,[0.25199863]
9,0.7853981633974483,5,[0.24265499]
10,1.5707963267948966,1,[0.32203102]
11,1.5707963267948966,2,[0.27944389]
12,1.5707963267948966,3,[0.2597877]
13,1.5707963267948966,4,[0.24682458]
14,1.5707963267948966,5,[0.2373427]
15,4.71238898038469,1,[0.32203102]
16,4.71238898038469,2,[0.27944389]
17,4.71238898038469,3,[0.2597877]
18,4.71238898038469,4,[0.24682458]
19,4.71238898038469,5,[0.2373427]
0,0.0,1,[0.73137489]
1,0.0,2,[0.72665607]
2,0.0,3,[0.72340277]
3,0.0,4,[0.71979783]
4,0.0,5,[0.71627842]
5,0.7853981633974483,1,[0.7292519]
6,0.7853981633974483,2,[0.7292519]
7,0.7853981633974483,3,[0.72073889]
8,0.7853981633974483,4,[0.71342356]
9,0.7853981633974483,5,[0.70629564]
10,1.5707963267948966,1,[0.73221162]
11,1.5707963267948966,2,[0.72734681]
12,1.5707963267948966,3,[0.72357023]
13,1.5707963267948966,4,[0.7198861]
14,1.5707963267948966,5,[0.71660114]
15,4.71238898038469,1,[0.73221162]
16,4.71238898038469,2,[0.72734681]
17,4.71238898038469,3,[0.72357023]
18,4.71238898038469,4,[0.7198861]
19,4.71238898038469,5,[0.71660114]
0,0.0,1,[0.65290027]
1,0.0,2,[0.64208559]
2,0.0,3,[0.63753265]
3,0.0,4,[0.6351796]
4,0.0,5,[0.63272287]
5,0.7853981633974483,1,[0.65508185]
6,0.7853981633974483,2,[0.65508185]
7,0.7853981633974483,3,[0.63851195]
8,0.7853981633974483,4,[0.62789139]
9,0.7853981633974483,5,[0.62003416]
10,1.5707963267948966,1,[0.65999023]
11,1.5707963267948966,2,[0.64242689]
12,1.5707963267948966,3,[0.63410234]
13,1.5707963267948966,4,[0.62815908]
14,1.5707963267948966,5,[0.62288966]
15,4.71238898038469,1,[0.65999023]
16,4.71238898038469,2,[0.64242689]
17,4.71238898038469,3,[0.63410234]
18,4.71238898038469,4,[0.62815908]
19,4.71238898038469,5,[0.62288966]
0,0.0,1,[0.22723684]
1,0.0,2,[0.19122668]
2,0.0,3,[0.17744718]
3,0.0,4,[0.1686487]
4,0.0,5,[0.1634534]
5,0.7853981633974483,1,[0.21344647]
6,0.7853981633974483,2,[0.21344647]
7,0.7853981633974483,3,[0.18717729]
8,0.7853981633974483,4,[0.17891734]
9,0.7853981633974483,5,[0.16991024]
10,1.5707963267948966,1,[0.21538696]
11,1.5707963267948966,2,[0.18516402]
12,1.5707963267948966,3,[0.17637945]
13,1.5707963267948966,4,[0.16807237]
14,1.5707963267948966,5,[0.15809784]
15,4.71238898038469,1,[0.21538696]
16,4.71238898038469,2,[0.18516402]
17,4.71238898038469,3,[0.17637945]
18,4.71238898038469,4,[0.16807237]
19,4.71238898038469,5,[0.15809784]
0,0.0,1,[0.7097295]
1,0.0,2,[0.70370922]
2,0.0,3,[0.7003262]
